height,code,sender,type,pool_id,shares,token_1_amount, token_1_denom, token_2_amount, token_2_denom
4708766,0,osmo1fyf8c7cpfvm6wqj5g3ax59utvyf7aefd4a0e9j,Join,690,7575647751493762276,12002123,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,1025000,uosmo
4708768,0,osmo1gqylk9jknp043qd79thldxalz6vhnr4txtn7u4,Exit,498,4103185094074230578,1757892,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4332281,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4708771,0,osmo17l4rsnfmjhp6ysjq8l0cuka92jydy7ntlp608d,Join,1,3193356719790746181,44298,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,347199,uosmo
4708773,0,osmo1gqylk9jknp043qd79thldxalz6vhnr4txtn7u4,Exit,497,3095441290097343178,2884279,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,9125986,uosmo
4708773,5,osmo1gwmw3zp3ju0ty2hu4td94jsgwzl4hc5s6v2pt8,Join,722,403879963999812265779,43866504411411766349,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,81807276,uosmo
4708774,0,osmo16lcdnmk20hc68u6vd3kt2u79m4mmzk62gwe653,Join,712,99444985409933244,2809,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,750281,uosmo
4708776,0,osmo1gwmw3zp3ju0ty2hu4td94jsgwzl4hc5s6v2pt8,Join,722,402968427996355501981,43803225572748288407,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,81556204,uosmo
4708779,0,osmo1gqylk9jknp043qd79thldxalz6vhnr4txtn7u4,Exit,1,5686624857700536212,75036,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,588124,uosmo
4708779,0,osmo1dw6m6txg97twtcyw45x2nutczdtpaqg3ge334z,Join,629,16534889434552988,1465519142815351019570,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,11522368,uosmo
4708780,0,osmo18qp6u0mvs7ac89gkn6r5j5jqu90zp74ym9hz5v,Exit,604,3869265542128574,774054430,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,21755244,uosmo
4708781,0,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,Join,601,5480258520598123,415926,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,120036,uosmo
4708784,0,osmo1gavgqnl2crzurvadzjtmlaeyh50sehj2tq2srw,Join,1,1439548114615558558,19968,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,156522,uosmo
4708785,0,osmo1ely9a06kfmwda4cfahke6v6ykfqk0y0ty9mptq,Join,678,3571929364653333392,18567188,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,16400000,uosmo
4708789,0,osmo1adzlr4t3cky4x5m9pg8y9nuavhxl8hyyxwduhd,Exit,678,8753687929351752377,43282862,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,38230626,uosmo
4708791,0,osmo14wnlg7xchkfhd60fk4g9989rg5h050q8n3sp65,Join,730,4106177088179472181,3792498,ibc/57AA1A70A4BC9769C525EBF6386F7A21536E04A79D62E1981EFCEF9428EBB205,8958354,uosmo
4708795,0,osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,Exit,560,157109056454762097,20134032,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,160170,uosmo
4708798,11,osmo1vaysxz87gfl0wm6n5rvy7ec6qm73rep79cn8g6,Exit,498,10695446438610672569,4581998,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,11293014,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4708798,0,osmo1adzlr4t3cky4x5m9pg8y9nuavhxl8hyyxwduhd,Exit,679,3950409520648621897,12859571626136528586,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,11263949,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4
4708801,0,osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,Join,712,2900957593146121748,81965,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,21886788,uosmo
4708802,0,osmo10cqu7a6jyh86a595d30p2k0wpdnl49stzw6z29,Join,674,1794896197564720238,5810169551430458387,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,5124998,uosmo
4708803,0,osmo1mv8pdq997ehsvuw0vzzt40cdfd09awlnvh9rgt,Join,604,327848155602584,68951353,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1937847,uosmo
4708803,0,osmo14hg3dtn0gc0dadmjth7hhpmtxnlwdepyh7mxue,Exit,678,11723987114381945127,57970159,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,51202542,uosmo
4708804,11,osmo1vaysxz87gfl0wm6n5rvy7ec6qm73rep79cn8g6,Exit,498,10695446438610672569,4581998,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,11293014,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4708805,0,osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,Join,722,16934335373277672820,1844736258279891270,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3419241,uosmo
4708805,0,osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,Exit,1,3994001291874477634,52699,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,413088,uosmo
4708805,0,osmo17uvfrlsssmxyuyxtxv65r3dsrztntd0gselrkh,Join,722,8748470881312792838,953011800199139398,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1766418,uosmo
4708808,0,osmo1vaysxz87gfl0wm6n5rvy7ec6qm73rep79cn8g6,Exit,498,10695446438610672569,4581998,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,11293014,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED
4708808,0,osmo12zcuuvquckpq9qs0x8fta27e5j8dhy8ef3hg8c,Join,9,74852732756130792556,65682615,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,102295,uosmo
4708815,0,osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,Exit,497,983315403041329,915,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,2898,uosmo
4708816,0,osmo1fz76wg9xw4z5y9lh48mx25djmk2mdcnzv7xfdz,Exit,560,1607121859731462724,205957861,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1638440,uosmo
4708817,0,osmo13dhg7k7szfl667hqywpge7s2pgk3flypyu93zm,Join,722,46868823469156541970,5110120467618403843,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,9454948,uosmo
4708818,0,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,Exit,497,1513028634420781432,1409692,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,4461100,uosmo
4708820,0,osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,Exit,604,587304050597,117492,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3301,uosmo
4708823,0,osmo1fhhl6rh3x7j68ldcgpmxwdz2um4r3ede94exlm,Join,704,134021554423390318,1050738927904007,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,1674541,uosmo
4708825,0,osmo1g52s4jcz00dv05dw9luec8nksxm6lm8gp3c99p,Join,722,1224113690951433829,133544414487783465,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,246791,uosmo
4708826,0,osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,Exit,605,7699493261254157363,41457654,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,1691,uosmo
4708826,0,osmo18794fh266shxqv656y8w3c47e88ngpj0rddtpn,Exit,561,319682378209982336195,104595046747,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,5346012,uosmo
4708827,0,osmo13s9zd7jxknwjdevykn65r6ed98cfdqemyxtzpa,Join,712,8739161707169749,246,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,65933,uosmo
4708828,5,osmo1zepwhr77p406jnz44xt007nfxat9ls95z3cgnv,Join,678,11460085793749694402,59582087,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,52607072,uosmo
4708830,0,osmo1z97paefs6s9tm38fq5ekpcd9l4fkzeeqe0cutn,Join,722,23613189965212014853,2587867955239252006,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,4738970,uosmo
4708830,0,osmo1pluvppw3973qkk5rt8w0mmdsqx03hy6xl84etm,Exit,1,1942891576534137642398,25634156,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,200963334,uosmo
4708831,0,osmo1zepwhr77p406jnz44xt007nfxat9ls95z3cgnv,Join,678,11434679732131892388,59450738,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,52489796,uosmo
4708832,0,osmo1lt3cmjpzsd7lga33mxngw7fq87f3p7pcs93573,Exit,690,544146231127204769,820158,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,70021,uosmo
4708832,0,osmo1dnnl0pj4pruwlkkp6gsguhfh88e492jgfxj4mq,Exit,560,7723753144241076060,989856091,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,7874017,uosmo
4708836,0,osmo1dnnl0pj4pruwlkkp6gsguhfh88e492jgfxj4mq,Exit,561,1076233986559960716,350419362,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,18085,uosmo
4708836,0,osmo16q8txa0wqlwqv0entkdzg0jhtmsv84zxskaa5l,Join,712,1355830426497813831,38307,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,10229325,uosmo
4708837,0,osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,Exit,651,1311468205851331,1042985272,ibc/8FEFAE6AECF6E2A255585617F781F35A8D5709A545A804482A261C0C9548A9D3,49360,uosmo
4708837,0,osmo192gqk0f5hnjg67wtmykhhv7wxpfrjjgusa23n7,Join,674,563133332076493475,1822956384903019460,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,1607867,uosmo
4708837,0,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,Join,497,1513192699655394992,1481968,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,4690942,uosmo
4708838,5,osmo1drmn578tu4wsl342arpn7vlmel33c2gkq9q2g7,Join,604,738128323236777,155228771,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4363229,uosmo
4708841,0,osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,Exit,1,147018662244062199391173,1939763062,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,15206701645,uosmo
4708841,0,osmo1drmn578tu4wsl342arpn7vlmel33c2gkq9q2g7,Join,604,738126455921050,155228753,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4363207,uosmo
4708845,0,osmo1vaysxz87gfl0wm6n5rvy7ec6qm73rep79cn8g6,Exit,627,45006822180469886502,94215856,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,40632081,uosmo
4708845,0,osmo1tycyyf6vnfeypaklt2vhmlp28l9kh8kem4frdh,Join,722,12709229719927498621,1386958384673848148,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2561481,uosmo
4708846,0,osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,Join,3,65107597893458714658,2170801,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,667205,uosmo
4708847,0,osmo1lspy7yu506jz2qa0npwuut22qayde49usxj088,Join,722,38621269722686737425,4214929651128383854,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,7783573,uosmo
4708847,0,osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,Exit,678,1245133317681198930044,6159192479,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5435658140,uosmo
4708847,0,osmo1vekng0lvhdqw7eedl3l2hf06vt3evgkk9zpjns,Exit,560,2378059854079200863,304765958,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,2424323,uosmo
4708848,0,osmo1xcquwffc0efn34pazvlsrasvnu5ctunk2ph85y,Exit,604,8960883893515917,1792555210,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,50385590,uosmo
4708854,0,osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,Join,601,4059200986662238613,308046569,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,88918810,uosmo
4708854,0,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,Exit,497,2268653794142585587,2112953,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,6691425,uosmo
4708856,0,osmo1xcquwffc0efn34pazvlsrasvnu5ctunk2ph85y,Exit,627,2469737308518766276,5170069,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,2229673,uosmo
4708856,0,osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,Join,712,66119863807589765102,1867960,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,498913112,uosmo
4708856,0,osmo17w55ykyx4nj3vzju2nju42xnfpe50rzxt8fe7t,Join,712,3820719902528802781,107938,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,28829570,uosmo
4708858,0,osmo1wde6kapm6w2ed338fe27s7763u2puykypp7sqk,Exit,678,9122177283866437679,45148150,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,39801709,uosmo
4708859,0,osmo1repcm4mrhaz4dvhr3gp3jthgzwje9mhld5t56j,Join,601,923723771462497187,70091771,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,20235148,uosmo
4708859,0,osmo1a0na2hvjnz9h5up2eca5vfs9nph3cf4cpk0qcr,Join,1,18169733598761290739,251973,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1976144,uosmo
4708859,0,osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,Join,601,3155341502054174456,239425988,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,69121099,uosmo
4708859,0,osmo1jvzjv0qcf3h9fzz7nmsyfgefchjcpwpqkcxdnr,Join,674,4407336345783492982,14267273249214488772,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,12583896,uosmo
4708863,0,osmo13kgstc8tjz8pa438sdrxqf9w6hgpg2unqz9wwj,Join,674,181020449130766541,585986106102024633,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,516855,uosmo
4708865,0,osmo1k8g0vlfmctyqtwahrxhudksz7rgrm6ns8xj5wp,Join,722,17935861157267621502,1958854092157725746,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3611993,uosmo
4708867,0,osmo1uvxs9q40jl72q9p3jsx53zh65uksxtm6hw6xjh,Exit,1,626039761133969047404,8258562,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,64764786,uosmo
4708868,0,osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,Join,497,2522771529522464990,2470074,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,7822695,uosmo
4708869,0,osmo13gj75f9twkc0v3tx7vlfd429n3ps8w0ptwfslg,Join,719,32956735258178172205,1512398,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,855969,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858
4708870,0,osmo1wde6kapm6w2ed338fe27s7763u2puykypp7sqk,Exit,679,3941807475184610366,12831448955168083156,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,11239422,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4
4708874,0,osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,Join,619,327539443957722450,5889293,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,108493,uosmo
4708874,11,osmo1uvxs9q40jl72q9p3jsx53zh65uksxtm6hw6xjh,Exit,10,18073450199081462818401,2481418,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,12484153811,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1
4708875,0,osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,Join,3,160683585362254279,5361,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1645,uosmo
4708880,0,osmo1u7fhaqeugqk779nhmfp5wsay07sf2rutegq87f,Join,678,3123006368983498544,16272154,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14304990,uosmo
4708881,0,osmo1fggxxx5d0sweulpvzkrxcdngemqe2eydmrtnlg,Join,1,181384045717914120229,2514569,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,19733894,uosmo
4708883,5,osmo1ucakkgjpg2hl2uc06fnjw4vduch2lwwdg2er29,Join,722,4705408028523006294,513048165780777323,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,949160,uosmo
4708883,0,osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,Join,1,84818059587222141631,1175852,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,9227880,uosmo
4708885,11,osmo1uvxs9q40jl72q9p3jsx53zh65uksxtm6hw6xjh,Exit,10,18073450199081462818401,2481418,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,12484153811,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1
4708886,0,osmo1ucakkgjpg2hl2uc06fnjw4vduch2lwwdg2er29,Join,722,4700380540192988594,512734624792212095,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,947712,uosmo
4708888,5,osmo1ntjsvpempcfwk9n6p3wmgaylprey39advshd2j,Join,1,188048700110137355120,2606956,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,20459021,uosmo
4708891,0,osmo1a944h7gug7r2ad9l2usdm8zmm0mmxak9r0ltvj,Exit,712,263034612712580735,7067,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1887848,uosmo
4708891,0,osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,Join,604,146897908444124,30893500,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,868319,uosmo
4708895,0,osmo10yfc726n5exjpswd82dsrlvn2k8g6stptttwwc,Exit,560,144136205865436530858,18473216222,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,146931657,uosmo
4708896,5,osmo1ntjsvpempcfwk9n6p3wmgaylprey39advshd2j,Join,1,188045289317974350873,2606961,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,20458241,uosmo
4708897,11,osmo1uvxs9q40jl72q9p3jsx53zh65uksxtm6hw6xjh,Exit,10,9036725099540731409201,1240708,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6242076905,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1
4708900,0,osmo19jk5xruuhkemyguj33gytcxjeuc49mlwkrhh30,Join,678,5510195357214196,28728,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,25223,uosmo
4708900,0,osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,Join,1,2957410327368583891,41000,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,321748,uosmo
4708903,0,osmo1xczaaw2mlddu2f5jz05xg27cr9lku2kxun8tf6,Exit,678,1911110511503210339,9478380,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,8321202,uosmo
4708903,11,osmo1uvxs9q40jl72q9p3jsx53zh65uksxtm6hw6xjh,Exit,10,9036725099540731409201,1240713,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6242055697,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1
4708904,0,osmo1pluvppw3973qkk5rt8w0mmdsqx03hy6xl84etm,Exit,1,695403886280098529070,9170525,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,71964712,uosmo
4708904,0,osmo1ntjsvpempcfwk9n6p3wmgaylprey39advshd2j,Join,1,184838070404113077992,2562522,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,20109123,uosmo
4708908,0,osmo1dhej08km44v6zvnhemp7hslpxgeurcwry7tkge,Join,9,1989068784858510021723,1745178905,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,2718624,uosmo
4708909,0,osmo13axkauxjxulmvjyskppf8kxec56fyl96mfghkj,Join,674,58983345957888658768,191287665168524536496,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,168102769,uosmo
4708910,0,osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,Join,497,209406307003952084,204993,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,649451,uosmo
4708910,0,osmo1l34em7agsvsth82spc596rek3cud9vct6pdwm7,Join,704,3741533571716523374,29288153436907866,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,46822022,uosmo
4708911,0,osmo1d6nmwdhfczhyp56rsz2snccz7n0q6yzp6vtqmh,Join,704,443122945430095,3468698746740,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,5545,uosmo
4708913,0,osmo10t26acjmemggsahq6uvyucm4tj3z0mhz23ljh2,Exit,678,160938967739771740411,798184177,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,700757967,uosmo
4708916,0,osmo1ncx0zpzvmwe6f4055943xqjhqnrwh6tp2hg6a3,Exit,629,203504452849782,17127682943552156884,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,135123,uosmo
4708919,0,osmo1slhv6gxg5h48gghf2jwjm64w8t7edynppqp2vx,Exit,712,84556897353090080018,2271508,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,607048340,uosmo
4708919,0,osmo14vv4xlk5nwcpq4r8pkqdupsc0qk52x3tzmrdre,Join,678,11585355817813846036,60472260,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,52972548,uosmo
4708921,0,osmo1tf0umnrnxh97sqvfd4dy30hqm8pl2g3458vs2d,Exit,561,1521645015703347886,496587669,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,25511,uosmo
4708921,0,osmo10ypr45zpg9v5t0wv32uv9fgkzyxrwla8gufsc0,Exit,560,7789276975587975661,998362452,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,7939950,uosmo
4708924,0,osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,Join,601,152394875468979251,11559388,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3339299,uosmo
4708924,0,osmo15wk3htq4p024tfc6nagvgusra0tlt3hhv2sw9d,Exit,722,988753769206090712818,103168707638830525546,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,188582070,uosmo
4708925,0,osmo1tf0umnrnxh97sqvfd4dy30hqm8pl2g3458vs2d,Exit,560,1060923647103698677,135983445,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1081418,uosmo
4708927,0,osmo158nm2fsv70dq74ed8e3ccs6e44c3e65kqmxfut,Join,1,61092636346640463900,846506,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6650061,uosmo
4708928,0,osmo12thj900u8y6qqvutpk95fdyc3rsftsn2fj507j,Join,712,15463543648613234,436,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,116709,uosmo
4708930,0,osmo10ypr45zpg9v5t0wv32uv9fgkzyxrwla8gufsc0,Exit,561,4127366859451471329,1346962970,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,69200,uosmo
